building_id,site_id,building_id_kaggle,site_id_kaggle,primaryspaceusage,sub_primaryspaceusage,sqm,sqft,lat,lng,timezone,electricity,hotwater,chilledwater,steam,water,irrigation,solar,gas,industry,subindustry,heatingtype,yearbuilt,date_opened,numberoffloors,occupants,energystarscore,eui,site_eui,source_eui,leed_level,rating
Panther_lodging_Marlyn,Panther,,0.0,Lodging/residential,Residence Hall,950.4,10230.0,28.5176885788321,-81.3790387999998,US/Eastern,,,,,Yes,Yes,,,,,,1968.0,,,,,176,,,None,
Robin_education_Kiera,Robin,105.0,1.0,Education,College Classroom,4703.0,50623.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Steam,,,5.0,,,,,,,G
Robin_education_Della,Robin,106.0,1.0,Education,College Classroom,499.3,5374.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,,,4.0,,,,,,,
Robin_education_Lashandra,Robin,107.0,1.0,Education,College Classroom,9061.0,97532.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Heat network,2005.0,,10.0,,,,,,,F
Robin_education_Megan,Robin,108.0,1.0,Education,College Laboratory,7579.0,81580.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Heat network,1913.0,,5.0,,,,,,,
Robin_education_Mercedes,Robin,109.0,1.0,Education,College Laboratory,5295.0,56995.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,1953.0,,6.0,,,,,,,G
Robin_education_Audrea,Robin,110.0,1.0,Education,College Laboratory,2584.0,27814.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,2006.0,,8.0,,,,,,,G
Robin_education_Derrick,Robin,111.0,1.0,Education,College Laboratory,10994.0,118338.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Heat network,1909.0,,7.0,,,,,,,F
Robin_education_Karyl,Robin,112.0,1.0,Education,College Laboratory,2992.0,32206.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,,,6.0,,,,,,,E
Robin_education_Madeline,Robin,113.0,1.0,Education,College Laboratory,9335.0,100481.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,1958.0,,9.0,,,,,,,F
Robin_education_Leslie,Robin,114.0,1.0,Education,College Laboratory,12977.0,139683.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,1958.0,,13.0,,,,,,,E
Robin_education_So,Robin,115.0,1.0,Education,College Laboratory,12051.0,129716.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Heat network,1968.0,,6.0,,,,,,,F
Robin_education_Jasper,Robin,116.0,1.0,Education,College Laboratory,3462.0,37265.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Oil,,,5.0,,,,,,,
Robin_education_Cecilia,Robin,117.0,1.0,Education,College Laboratory,1439.0,15489.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,2004.0,,4.0,,,,,,,E
Robin_education_Julius,Robin,118.0,1.0,Education,College Laboratory,12850.0,138316.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1960.0,,8.0,,,,,,,
Robin_education_Margarito,Robin,119.0,1.0,Education,College Laboratory,8468.0,91149.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,2007.0,,7.0,,,,,,,E
Robin_education_Zenia,Robin,120.0,1.0,Education,College Laboratory,6337.0,68211.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Heat network,1976.0,,7.0,,,,,,,G
Robin_education_Derick,Robin,121.0,1.0,Education,College Laboratory,13965.0,150318.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network and steam,1906.0,,9.0,,,,,,,B
Robin_education_Terrance,Robin,122.0,1.0,Education,College Laboratory,7714.9,83043.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1991.0,,6.0,,,,,,,F
Robin_education_Kristopher,Robin,123.0,1.0,Education,College Laboratory,5686.0,61204.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1989.0,,6.0,,,,,,,E
Robin_education_Billi,Robin,124.0,1.0,Education,College Laboratory,3560.0,38319.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1900.0,,6.0,,,,,,,D
Robin_education_Takako,Robin,125.0,1.0,Education,College Laboratory,1561.0,16802.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1995.0,,6.0,,,,,,,
Robin_education_Lizbeth,Robin,126.0,1.0,Education,College Laboratory,2001.0,21539.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,2004.0,,5.0,,,,,,,G
Robin_lodging_Donna,Robin,127.0,1.0,Lodging/residential,Dormitory,2515.0,27071.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,,,6.0,,,,,,,D
Robin_lodging_Renea,Robin,128.0,1.0,Lodging/residential,Dormitory,9548.0,102774.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1956.0,,7.0,,,,,,,E
Robin_lodging_Elmer,Robin,129.0,1.0,Lodging/residential,Dormitory,9565.0,102957.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1968.0,,7.0,,,,,,,G
Robin_lodging_Dorthy,Robin,130.0,1.0,Lodging/residential,Dormitory,5842.9,62893.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1960.0,,16.0,,,,,,,F
Robin_lodging_Janie,Robin,131.0,1.0,Lodging/residential,Dormitory,6193.0,66661.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Electric,1930.0,,7.0,,,,,,,E
Robin_lodging_Celia,Robin,132.0,1.0,Lodging/residential,Dormitory,7721.0,83108.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1995.0,,8.0,,,,,,,D
Robin_lodging_Oliva,Robin,133.0,1.0,Lodging/residential,Dormitory,6013.0,64723.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1960.0,,8.0,,,,,,,C
Robin_lodging_Pricilla,Robin,134.0,1.0,Lodging/residential,Dormitory,4607.0,49589.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Electric,1998.0,,8.0,,,,,,,E
Robin_lodging_Phillip,Robin,135.0,1.0,Lodging/residential,Dormitory,6181.0,66532.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1967.0,,10.0,,,,,,,D
Robin_lodging_Armand,Robin,136.0,1.0,Lodging/residential,Dormitory,5246.0,56467.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1960.0,,9.0,,,,,,,D
Robin_assembly_Colleen,Robin,137.0,1.0,Entertainment/public assembly,Gymnasium,5948.0,64024.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Heat network,1967.0,,6.0,,,,,,,G
Robin_public_Carolina,Robin,138.0,1.0,Public services,Library,10984.0,118231.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,,,6.0,,,,,,,C
Robin_public_Cami,Robin,139.0,1.0,Public services,Library,5261.0,56629.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,1900.0,,6.0,,,,,,,E
Robin_office_Shirlene,Robin,140.0,1.0,Office,Office,4647.0,50020.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Heat network,,,11.0,,,,,,,
Robin_office_Gayle,Robin,141.0,1.0,Office,Office,4161.0,44789.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Heat network,1919.0,,5.0,,,,,,,
Robin_office_Dina,Robin,142.0,1.0,Office,Office,4213.0,45348.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Heat network,,,4.0,,,,,,,C
Robin_office_Victor,Robin,143.0,1.0,Office,Office,3724.0,40085.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Steam,,,4.0,,,,,,,C
Robin_office_Lindsay,Robin,144.0,1.0,Office,Office,5358.0,57673.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,,,5.0,,,,,,,C
Robin_office_Adolph,Robin,145.0,1.0,Office,Office,1321.0,14219.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,,,4.0,,,,,,,
Robin_office_Saul,Robin,146.0,1.0,Office,Office,2937.0,31614.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1956.0,,8.0,,,,,,,D
Robin_office_Donald,Robin,147.0,1.0,Office,Office,7669.0,82548.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Heat network but not ours,1977.0,,7.0,,,,,,,F
Robin_office_Wai,Robin,148.0,1.0,Office,Office,16221.0,174601.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,1960.0,,12.0,,,,,,,F
Robin_office_Zelma,Robin,149.0,1.0,Office,Office,7607.0,81881.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,Yes,,,,,,,Education,College/University,Heat network,1960.0,,8.0,,,,,,,F
Robin_office_Antonina,Robin,150.0,1.0,Office,Office,6099.7,65657.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1955.0,,8.0,,,,,,,E
Robin_office_Serena,Robin,151.0,1.0,Office,Office,2833.1,30495.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1997.0,,8.0,,,,,,,D
Robin_office_Soledad,Robin,152.0,1.0,Office,Office,957.0,10301.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1970.0,,2.0,,,,,,,E
Robin_office_Erma,Robin,,1.0,Office,Office,4434.0,47727.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1928.0,,6.0,,,,,,,
Robin_office_Addie,Robin,153.0,1.0,Office,Office,1495.0,16092.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Gas,1965.0,,3.0,,,,,,,
Robin_office_Maryann,Robin,154.0,1.0,Office,Office,3201.0,34455.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Heat network,1907.0,,8.0,,,,,,,
Robin_office_Sammie,Robin,155.0,1.0,Office,Office,4802.0,51688.0,51.51878965384613,-0.13455623076923076,Europe/London,Yes,,,,,,,,Education,College/University,Electricity,1930.0,,8.0,,,,,,,F
Fox_public_Denny,Fox,156.0,2.0,Public services,Police Station,4058.1,43681.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,2007.0,,,,,,,,,
Fox_office_Clayton,Fox,157.0,2.0,Office,Office,488.5,5258.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,,,,,,,,,,
Fox_office_Susanne,Fox,158.0,2.0,Office,Office,941.6,10135.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Vernon,Fox,,2.0,Education,College Classroom,3825.7,41179.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Charles,Fox,159.0,2.0,Education,College Laboratory,909.3,9788.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,,,,,,,,,,
Fox_assembly_Kathie,Fox,160.0,2.0,Entertainment/public assembly,Museum,1466.6,15786.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Kendrick,Fox,161.0,2.0,Education,Auditorium,1052.5,11329.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Delma,Fox,162.0,2.0,Education,College Classroom,9181.5,98829.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1968.0,,,,,,,,,
Fox_education_Ollie,Fox,163.0,2.0,Education,College Classroom,6698.5,72102.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1970.0,,,,,,,,,
Fox_warehouse_Pearl,Fox,164.0,2.0,Warehouse/storage,Warehouse,1199.2,12908.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,1979.0,,,,,,,,,
Fox_warehouse_Lorretta,Fox,165.0,2.0,Warehouse/storage,Warehouse,360.2,3877.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,1975.0,,,,,,,,,
Fox_lodging_Helen,Fox,166.0,2.0,Lodging/residential,Dormitory,51394.9,553210.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,2009.0,,,,,,,,,
Fox_lodging_Stephen,Fox,167.0,2.0,Lodging/residential,Dormitory,8019.7,86323.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1956.0,,,,,,,,,
Fox_education_Andre,Fox,168.0,2.0,Education,College Laboratory,17044.0,183460.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,2005.0,,,,,,,,,
Fox_education_Yolande,Fox,169.0,2.0,Education,College Laboratory,16681.6,179559.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,2006.0,,,,,,,,,
Fox_retail_Manie,Fox,170.0,2.0,Retail,Retail,4201.4,45224.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1982.0,,,,,,,,,
Fox_office_Essie,Fox,171.0,2.0,Office,Office,12244.3,131797.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1968.0,,,,,,,,,
Fox_office_Israel,Fox,172.0,2.0,Office,Office,11282.1,121440.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,1983.0,,,,,,,,,
Fox_education_Rosie,Fox,173.0,2.0,Education,College Classroom,8445.2,90903.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Tonya,Fox,174.0,2.0,Education,College Classroom,8444.9,90900.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Nilda,Fox,175.0,2.0,Education,College Classroom,10371.2,111635.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1989.0,,,,,,,,,
Fox_education_Kim,Fox,176.0,2.0,Education,College Classroom,5782.1,62238.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1970.0,,,,,,,,,
Fox_assembly_Boyce,Fox,177.0,2.0,Entertainment/public assembly,Fitness Center,15520.9,167066.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1989.0,,,,,,,,,
Fox_office_Berniece,Fox,178.0,2.0,Office,Office,2173.2,23392.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,,,,,,,,,,
Fox_food_Francesco,Fox,179.0,2.0,Food sales and service,Restaurant,2310.2,24867.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,2012.0,,,,,,,,,
Fox_education_Maris,Fox,180.0,2.0,Education,College Classroom,2284.1,24586.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Elvira,Fox,181.0,2.0,Education,Student Union,13826.7,148829.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,2014.0,,,,,,,,,
Fox_assembly_Jerrod,Fox,182.0,2.0,Entertainment/public assembly,Athletic Field,94.9,1022.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Leota,Fox,183.0,2.0,Education,College Laboratory,12311.3,132518.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1992.0,,,,,,,,,
Fox_education_Heriberto,Fox,184.0,2.0,Education,College Classroom,3174.6,34171.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Miguelina,Fox,185.0,2.0,Education,College Classroom,7831.7,84300.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Maureen,Fox,,2.0,Education,College Classroom,22757.9,244964.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,2008.0,,,,,,,,,
Fox_religion_Maurice,Fox,186.0,2.0,Religious worship,Chapel,151.3,1629.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,1948.0,,,,,,,,,
Fox_education_Sterling,Fox,187.0,2.0,Education,College Classroom,4106.6,44203.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1950.0,,,,,,,,,
Fox_office_Margarita,Fox,188.0,2.0,Office,Office,2187.8,23549.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,1941.0,,,,,,,,,
Fox_education_Elois,Fox,189.0,2.0,Education,College Classroom,695.0,7481.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1969.0,,,,,,,,,
Fox_education_Geoffrey,Fox,190.0,2.0,Education,College Laboratory,12731.4,137040.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1957.0,,,,,,,,,
Fox_education_Gayla,Fox,191.0,2.0,Education,College Classroom,7271.3,78268.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1964.0,,,,,,,,,
Fox_education_Gloria,Fox,192.0,2.0,Education,College Laboratory,14087.5,151637.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1983.0,,,,,,,,,
Fox_office_Molly,Fox,193.0,2.0,Office,Office,576.3,6203.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,1999.0,,,,,,,,,
Fox_office_Demetrius,Fox,194.0,2.0,Office,Office,14463.3,155682.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,,,,,,,,,,
Fox_office_Sheila,Fox,195.0,2.0,Office,Office,901.4,9703.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1940.0,,,,,,,,,
Fox_assembly_Cindy,Fox,196.0,2.0,Entertainment/public assembly,Sports Stadium,3765.5,40531.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,,,,,,,,,,
Fox_public_Rhonda,Fox,197.0,2.0,Public services,Library,9555.6,102856.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,,,,,,,,,,
Fox_office_Yong,Fox,198.0,2.0,Office,Office,15232.3,163959.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,2004.0,,,,,,,,,
Fox_parking_Tommie,Fox,199.0,2.0,Parking,Parking Garage,37633.4,405083.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,2004.0,,,,,,,,,
Fox_assembly_Emma,Fox,200.0,2.0,Entertainment/public assembly,Museum,13293.8,143093.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1964.0,,,,,,,,,
Fox_education_Wendell,Fox,201.0,2.0,Education,College Laboratory,20402.2,219608.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1992.0,,,,,,,,,
Fox_lodging_Alana,Fox,202.0,2.0,Lodging/residential,Dormitory,6938.2,74682.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,2006.0,,,,,,,,,
Fox_lodging_Wallace,Fox,203.0,2.0,Lodging/residential,Dormitory,5885.2,63348.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,2007.0,,,,,,,,,
Fox_lodging_Isabell,Fox,204.0,2.0,Lodging/residential,Dormitory,2875.3,30949.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1951.0,,,,,,,,,
Fox_lodging_Winifred,Fox,205.0,2.0,Lodging/residential,Dormitory,5582.2,60086.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,2001.0,,,,,,,,,
Fox_public_Martin,Fox,206.0,2.0,Public services,Library,32129.3,345837.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1966.0,,,,,,,,,
Fox_public_Lauren,Fox,207.0,2.0,Public services,Library,9262.4,99700.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,,,,,,,,,,
Fox_health_Lorena,Fox,208.0,2.0,Healthcare,Health Services,3428.5,36904.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1934.0,,,,,,,,,
Fox_education_Claude,Fox,209.0,2.0,Education,College Laboratory,17957.6,193294.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,2006.0,,,,,,,,,
Fox_education_Jaclyn,Fox,210.0,2.0,Education,College Laboratory,6619.2,71248.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,2004.0,,,,,,,,,
Fox_education_Etta,Fox,211.0,2.0,Education,College Laboratory,4497.5,48411.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Otilia,Fox,212.0,2.0,Education,College Laboratory,30403.1,327256.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,2012.0,,,,,,,,,
Fox_education_Eldon,Fox,213.0,2.0,Education,College Laboratory,4613.7,49662.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1964.0,,,,,,,,,
Fox_education_Janina,Fox,214.0,2.0,Education,College Laboratory,8479.5,91273.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,Yes,,,,,,Education,College/University,,1951.0,,,,,,,,,
Fox_lodging_Stephan,Fox,215.0,2.0,Lodging/residential,Dormitory,3382.2,36406.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1940.0,,,,,,,,,
Fox_education_Long,Fox,216.0,2.0,Education,College Classroom,12733.7,137065.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1964.0,,,,,,,,,
Fox_education_Leona,Fox,217.0,2.0,Education,College Classroom,26286.5,282946.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,2003.0,,,,,,,,,
Fox_public_Belle,Fox,218.0,2.0,Public services,Library,1524.6,16411.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,,,,,,,,Education,College/University,,,,,,,,,,,
Fox_education_Dominique,Fox,219.0,2.0,Education,College Laboratory,8930.2,96124.0,33.42442530000004,-111.92814039999979,US/Mountain,Yes,Yes,Yes,,,,,,Education,College/University,,1959.0,,,,,,,,,
